article_id,entity,sentence,label,confidence
37,Gaza,"A ship carrying humanitarian aid and activists bound for Gaza was bombed by drones in international waters off Malta overnight Thursday to Friday, according to the Freedom Flotilla Coalition.",Humanitarian,0.9566713571548462
37,the Freedom Flotilla Coalition,"A ship carrying humanitarian aid and activists bound for Gaza was bombed by drones in international waters off Malta overnight Thursday to Friday, according to the Freedom Flotilla Coalition.",Humanitarian,0.9566713571548462
37,Israel,"Since March 2, Israel has blocked all humanitarian aid to Gaza as part of its effort to pressure Hamas into a new hostage deal.",Political,0.9663223028182985
37,Gaza,"Since March 2, Israel has blocked all humanitarian aid to Gaza as part of its effort to pressure Hamas into a new hostage deal.",Political,0.9663223028182985
37,Gaza,"Since March 2, Israel has blocked all humanitarian aid to Gaza as part of its effort to pressure Hamas into a new hostage deal.",Humanitarian,0.9146131277084352
37,The Freedom Flotilla’s,The Freedom Flotilla’s current mission was aimed at breaking the Israeli blockade and delivering aid amid a deepening humanitarian crisis in Gaza.,Humanitarian,0.9497984051704408
37,Gaza,The Freedom Flotilla’s current mission was aimed at breaking the Israeli blockade and delivering aid amid a deepening humanitarian crisis in Gaza.,Humanitarian,0.9497984051704408
38,FFC,"The “Conscience,” the vessel the Freedom Flotilla Coalition (FFC) group was aboard, was carrying 18 people.",Political,0.8201119303703308
38,Gaza,"The group sought to bring desperately-needed aid to Gaza, as Israel maintains its two-month-long siege of Gaza, leaving 2 million people at risk of starvation.",Humanitarian,0.8375392556190491
38,Gaza,"The group sought to bring desperately-needed aid to Gaza, as Israel maintains its two-month-long siege of Gaza, leaving 2 million people at risk of starvation.",Humanitarian,0.8375392556190491
38,Israel Katz,"Two months ago, Israeli Defense Minister Israel Katz issued a directive instructing the Israeli military “to allow the protest flotillas to reach the Gaza coast, disembark the protesters in Gaza, and seize the ships and transfer them to the port of Ashdod so that they can be used to evacuate Gaza residents who are interested in leaving Gaza,” his office said in a statement.",Political,0.9341007471084596
38,Gaza,"Two months ago, Israeli Defense Minister Israel Katz issued a directive instructing the Israeli military “to allow the protest flotillas to reach the Gaza coast, disembark the protesters in Gaza, and seize the ships and transfer them to the port of Ashdod so that they can be used to evacuate Gaza residents who are interested in leaving Gaza,” his office said in a statement.",Political,0.9341007471084596
38,Gaza,"Two months ago, Israeli Defense Minister Israel Katz issued a directive instructing the Israeli military “to allow the protest flotillas to reach the Gaza coast, disembark the protesters in Gaza, and seize the ships and transfer them to the port of Ashdod so that they can be used to evacuate Gaza residents who are interested in leaving Gaza,” his office said in a statement.",Political,0.9341007471084596
38,Gaza,"Two months ago, Israeli Defense Minister Israel Katz issued a directive instructing the Israeli military “to allow the protest flotillas to reach the Gaza coast, disembark the protesters in Gaza, and seize the ships and transfer them to the port of Ashdod so that they can be used to evacuate Gaza residents who are interested in leaving Gaza,” his office said in a statement.",Political,0.9341007471084596
38,Gaza,"Two months ago, Israeli Defense Minister Israel Katz issued a directive instructing the Israeli military “to allow the protest flotillas to reach the Gaza coast, disembark the protesters in Gaza, and seize the ships and transfer them to the port of Ashdod so that they can be used to evacuate Gaza residents who are interested in leaving Gaza,” his office said in a statement.",Political,0.9341007471084596
38,the Turkish Foundation for Human Rights,The flotilla was organized by the Free Gaza Movement and the Turkish Foundation for Human Rights and Freedoms and Humanitarian Relief.,Humanitarian,0.962990403175354
38,Obama,"In the aftermath of the attack, the Obama administration blocked efforts at the UN Security Council for an international inquiry into the incident, instead vying for a ""prompt, impartial, credible and transparent investigation” led by Israel.",Political,0.8746404051780701
38,Joe Biden,"Then-Vice President Joe Biden, meanwhile, sought to actively defend the raid.",Political,0.83826744556427
38,Chuck Schumer,"Also at the time, Democratic Chuck Schumer joined 86 other senators to affirm Israel’s right to defend itself, assert that Israel’s blockade is legal, condemn the United Nations Human Rights Council “which, once again, singled out Israel,” and claim that Israel “made every effort to ensure that the humanitarian aid reached Gaza without needlessly precipitating a confrontation,” and only attacked the ship after being attacked (Israeli soldiers were only resisted because they raided the ships and shot at them before doing so).",Political,0.9583154916763306
38,Israel,"Also at the time, Democratic Chuck Schumer joined 86 other senators to affirm Israel’s right to defend itself, assert that Israel’s blockade is legal, condemn the United Nations Human Rights Council “which, once again, singled out Israel,” and claim that Israel “made every effort to ensure that the humanitarian aid reached Gaza without needlessly precipitating a confrontation,” and only attacked the ship after being attacked (Israeli soldiers were only resisted because they raided the ships and shot at them before doing so).",Political,0.9583154916763306
38,Israel,"Also at the time, Democratic Chuck Schumer joined 86 other senators to affirm Israel’s right to defend itself, assert that Israel’s blockade is legal, condemn the United Nations Human Rights Council “which, once again, singled out Israel,” and claim that Israel “made every effort to ensure that the humanitarian aid reached Gaza without needlessly precipitating a confrontation,” and only attacked the ship after being attacked (Israeli soldiers were only resisted because they raided the ships and shot at them before doing so).",Political,0.9583154916763306
38,Israel,"Also at the time, Democratic Chuck Schumer joined 86 other senators to affirm Israel’s right to defend itself, assert that Israel’s blockade is legal, condemn the United Nations Human Rights Council “which, once again, singled out Israel,” and claim that Israel “made every effort to ensure that the humanitarian aid reached Gaza without needlessly precipitating a confrontation,” and only attacked the ship after being attacked (Israeli soldiers were only resisted because they raided the ships and shot at them before doing so).",Political,0.9583154916763306
38,Israel,"Also at the time, Democratic Chuck Schumer joined 86 other senators to affirm Israel’s right to defend itself, assert that Israel’s blockade is legal, condemn the United Nations Human Rights Council “which, once again, singled out Israel,” and claim that Israel “made every effort to ensure that the humanitarian aid reached Gaza without needlessly precipitating a confrontation,” and only attacked the ship after being attacked (Israeli soldiers were only resisted because they raided the ships and shot at them before doing so).",Political,0.9583154916763306
38,Gaza,"Also at the time, Democratic Chuck Schumer joined 86 other senators to affirm Israel’s right to defend itself, assert that Israel’s blockade is legal, condemn the United Nations Human Rights Council “which, once again, singled out Israel,” and claim that Israel “made every effort to ensure that the humanitarian aid reached Gaza without needlessly precipitating a confrontation,” and only attacked the ship after being attacked (Israeli soldiers were only resisted because they raided the ships and shot at them before doing so).",Political,0.9583154916763306
39,Gaza,"Amid a humanitarian catastrophe in Gaza, in which virtually all aid has run dry, the ship, Conscience, was organized by the Freedom Flotilla Coalition (FFC), an international NGO.",Humanitarian,0.963119089603424
39,Conscience,"Amid a humanitarian catastrophe in Gaza, in which virtually all aid has run dry, the ship, Conscience, was organized by the Freedom Flotilla Coalition (FFC), an international NGO.",Humanitarian,0.963119089603424
39,the Freedom Flotilla Coalition,"Amid a humanitarian catastrophe in Gaza, in which virtually all aid has run dry, the ship, Conscience, was organized by the Freedom Flotilla Coalition (FFC), an international NGO.",Humanitarian,0.963119089603424
39,FFC,"Amid a humanitarian catastrophe in Gaza, in which virtually all aid has run dry, the ship, Conscience, was organized by the Freedom Flotilla Coalition (FFC), an international NGO.",Humanitarian,0.963119089603424
39,Trevor Ball,"“Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.”",Military,0.8051056265830994
39,US Army,"“Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.”",Military,0.8051056265830994
39,Thunberg,"Speaking to Reuters Friday, Thunberg said, “I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza” She denounced the “systematic starvation of two million people.”",Humanitarian,0.8921735286712646
39,Gaza,"Speaking to Reuters Friday, Thunberg said, “I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza” She denounced the “systematic starvation of two million people.”",Humanitarian,0.8921735286712646
39,Gaza,"Speaking to Reuters Friday, Thunberg said, “I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza” She denounced the “systematic starvation of two million people.”",Humanitarian,0.8921735286712646
39,the Israel Defense Forces,Evidence emerged over the weekend suggesting a highly planned operation of the type which is standard fare for the Israel Defense Forces.,Military,0.9906572699546814
39,Israel,"Numerous media outlets, including in Israel, repeated a CNN report noting flight-tracking data showing an Israeli Air Force C-139 Hercules leaving Israel early Thursday afternoon and travelling to Malta.",Military,0.7961976528167725
39,Israel,"Numerous media outlets, including in Israel, repeated a CNN report noting flight-tracking data showing an Israeli Air Force C-139 Hercules leaving Israel early Thursday afternoon and travelling to Malta.",Military,0.7961976528167725
39,Israel,"Israel appears to have flown an unauthorised military aircraft over Malta, an EU state and in breach of our neutrality.”",Political,0.9681476354599
39,Israel,"Israel appears to have flown an unauthorised military aircraft over Malta, an EU state and in breach of our neutrality.”",Military,0.9049234986305236
39,IDF’s Shayetet,"This operation involved naval commandos from the IDF’s Shayetet 13 unit boarding the Turkish humanitarian ship Mavi Marmara, killing 10 aboard and wounding 30 others.",Military,0.9648329615592957
39,Freedom Flotilla,"On Saturday, one of the members of the Freedom Flotilla steering committee made a speech outside the Maltese Parliament calling for protests on the island and at embassies in Europe.",Political,0.9236398935317992
39,Maltese Parliament,"On Saturday, one of the members of the Freedom Flotilla steering committee made a speech outside the Maltese Parliament calling for protests on the island and at embassies in Europe.",Political,0.8236398935317992
39,Yazan,"The representative, Yazan, demanded “safe passage, protection and immediate humanitarian relief for those on board.”",Humanitarian,0.958229660987854
39,the Freedom Flotilla,"The Maltese Times reported of the speech: “He said that earlier that day, members of the Freedom Flotilla took boats from Malta and tried to reach the Conscience with aid.",Humanitarian,0.7295858860015869
39,the Armed Forces of Malta,‘But they were intercepted by the Armed Forces of Malta and forced to turn back under threat of arrest.’”,Military,0.9814510941505432
39,Tighe Barry,"According to the Times of Israel, “Tighe Barry, an activist with anti-war group Codepink, told the Associated Press that the Pacific island nation of Palau, which has warm ties with Israel, revoked its flag from the Conscience prior to the alleged attack.”",Political,0.9127780199050904
39,Codepink,"According to the Times of Israel, “Tighe Barry, an activist with anti-war group Codepink, told the Associated Press that the Pacific island nation of Palau, which has warm ties with Israel, revoked its flag from the Conscience prior to the alleged attack.”",Political,0.9127780199050904
39,Palau,"According to the Times of Israel, “Tighe Barry, an activist with anti-war group Codepink, told the Associated Press that the Pacific island nation of Palau, which has warm ties with Israel, revoked its flag from the Conscience prior to the alleged attack.”",Political,0.9127780199050904
39,Conscience,"According to the Times of Israel, “Tighe Barry, an activist with anti-war group Codepink, told the Associated Press that the Pacific island nation of Palau, which has warm ties with Israel, revoked its flag from the Conscience prior to the alleged attack.”",Political,0.9127780199050904
40,Tighe Barry,"Tighe Barry of Codepink said Maltese authorities blocked support boats from reaching the *Conscience*, although one activist managed to board.",Political,0.9129493832588196
40,Codepink,"Tighe Barry of Codepink said Maltese authorities blocked support boats from reaching the *Conscience*, although one activist managed to board.",Political,0.9129493832588196
40,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition described the mission as a nonviolent effort to challenge Israel’s blockade of Gaza and denied any ties to Hamas, although Saudi Al Arabiya cited an unnamed security source alleging the ship was Hamas-affiliated.",Political,0.7783581018447876
40,Gaza,"The Freedom Flotilla Coalition described the mission as a nonviolent effort to challenge Israel’s blockade of Gaza and denied any ties to Hamas, although Saudi Al Arabiya cited an unnamed security source alleging the ship was Hamas-affiliated.",Political,0.7783581018447876
40,Israel,"The incident follows Israel’s shutdown of humanitarian aid to Gaza on March 2, part of pressure tactics against Hamas after a ceasefire expired.",Political,0.892754852771759
40,Gaza,"The incident follows Israel’s shutdown of humanitarian aid to Gaza on March 2, part of pressure tactics against Hamas after a ceasefire expired.",Political,0.892754852771759
40,Gaza,"The incident follows Israel’s shutdown of humanitarian aid to Gaza on March 2, part of pressure tactics against Hamas after a ceasefire expired.",Humanitarian,0.8730677962303162
40,Israel,Israel resumed military operations on March 18 and claims to have killed thousands of militants.,Military,0.9109628796577454
41,Freedom Flotilla,Drones struck a Freedom Flotilla ship carrying aid bound for Gaza.,Humanitarian,0.9000756144523621
41,Conscience,"Drones struck the Conscience, a ship carrying humanitarian aid in international waters, after more than two months of an Israeli blockade on all aid trying to enter Gaza.",Humanitarian,0.9894319176673888
42,Gaza,"A civilian ship carrying humanitarian aid for Gaza was targeted in a drone attack early Friday while sailing in international waters near the island of Malta, the Freedom Flotilla Coalition said in a statement.",Humanitarian,0.9869464039802552
42,the Freedom Flotilla Coalition,"A civilian ship carrying humanitarian aid for Gaza was targeted in a drone attack early Friday while sailing in international waters near the island of Malta, the Freedom Flotilla Coalition said in a statement.",Humanitarian,0.9869464039802552
42,SOS,The coalition said “the Maltese government has not yet responded to the SOS signal from this civilian humanitarian vessel.”,Humanitarian,0.9901055097579956
42,Gaza,The flotilla was reportedly en route to Gaza carrying humanitarian aid in a bid to challenge the Israeli blockade.,Humanitarian,0.9753397107124328
43,CNN,CNN Sans ™ & © 2016 Cable News Network.,Neutral,0.8736751079559326
44,Gaza,"The coalition also reiterated its demand to end the blockade of Gaza, where conditions are rapidly deteriorating.",Political,0.7225161790847778
44,Gaza,"Aid agencies say Gaza requires at least 600 truckloads of aid daily, but none have entered for two months due to Israel's restrictions.",Humanitarian,0.8870278596878052
45,Israel,"Israel appears to be using more precise, deniable methods now, including advanced drones that can operate at long range without detection by civilian radar.",Military,0.7766981720924377
45,Israel,"If Israel is indeed responsible, the action reflects a strategic shift toward preventing flotilla missions before they reach Gazan waters, leveraging deniable drone strikes rather than direct naval interceptions.",Military,0.7863786816596985
46,Conscience—12,"All 16 people aboard the Gaza-bound aid ship Conscience—12 crew members and 4 civilian passengers—are safe after the vessel was struck by drones in international waters near Malta, the Maltese government confirmed.",Humanitarian,0.9731566309928894
46,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, composed of 12 rights groups, organized the humanitarian mission to Gaza and claimed the ship was hit twice at the bow, causing a fire and hull breach.",Humanitarian,0.9590525031089784
46,Gaza,"The Freedom Flotilla Coalition, composed of 12 rights groups, organized the humanitarian mission to Gaza and claimed the ship was hit twice at the bow, causing a fire and hull breach.",Humanitarian,0.9590525031089784
47,UN,"‘Intervene Appropriately’ – Albanese
UN Special Rapporteur Francesca Albanese posted on X soon after the attack that she had received “a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.9236737489700316
47,Gaza,"‘Intervene Appropriately’ – Albanese
UN Special Rapporteur Francesca Albanese posted on X soon after the attack that she had received “a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.9236737489700316
47,Codepink,"‘Israel Blatantly Violating Int Law’ – Codepink
Activist group, Codepink, condemned “in the strongest possible terms” the attack on the ship in which one of its board members and retired US Army Colonel, Ann Wright, was on board.",Political,0.8767370581626892
47,Israel,"This act by Israel sends a message to the world: anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such,” the statement added.",Military,0.8270140886306763
47,Israel,"This act by Israel sends a message to the world: anyone who tries to bring aid to the people of Gaza is a military target and will be treated as such,” the statement added.",Political,0.7608867287635803
47,Australia,"‘Condemn This Act’ – Free Gaza Australia
The Free Gaza Australia group called “on every State, every union of States, every people and every principled institution globally to rise and condemn this act and to support the rebuilding and sailing of the Flotilla at the earliest time possible.”",Political,0.9130163788795472
47,The Free Gaza Australia,"‘Condemn This Act’ – Free Gaza Australia
The Free Gaza Australia group called “on every State, every union of States, every people and every principled institution globally to rise and condemn this act and to support the rebuilding and sailing of the Flotilla at the earliest time possible.”",Political,0.9130163788795472
47,State,"‘Condemn This Act’ – Free Gaza Australia
The Free Gaza Australia group called “on every State, every union of States, every people and every principled institution globally to rise and condemn this act and to support the rebuilding and sailing of the Flotilla at the earliest time possible.”",Political,0.9130163788795472
47,States,"‘Condemn This Act’ – Free Gaza Australia
The Free Gaza Australia group called “on every State, every union of States, every people and every principled institution globally to rise and condemn this act and to support the rebuilding and sailing of the Flotilla at the earliest time possible.”",Political,0.9130163788795472
47,Nicolene Jones,Actress Nicolene Jones posted a video to her X account in which fellow activists and supporters can be seen approaching the targeted ship.,Political,0.9139668941497804
47,Israeli Air Force,"Israeli Air Force Hercules ‘Spotted’
The Quds News Network (QNN) shared footage that showed the aftermath of the Israeli attack on the vessel.",Military,0.9097102284431458
47,QNN,"Israeli Air Force Hercules ‘Spotted’
The Quds News Network (QNN) shared footage that showed the aftermath of the Israeli attack on the vessel.",Military,0.9097102284431458
47,David Adler,"David Adler, Co-General Coordinator of the Progressive International movement said on X: “If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe.",Political,0.9221097826957704
47,Co-General Coordinator of Progressive International,"David Adler, Co-General Coordinator of the Progressive International movement said on X: “If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe.",Political,0.9221097826957704
47,Progressive International,"David Adler, Co-General Coordinator of the Progressive International movement said on X: “If Israel can get away with this — executing a lethal drone strike on aid workers thousands of kilometers from its borders in international waters — then no ally of Palestine, anywhere, is safe.",Political,0.9221097826957704
47,Flotilla,"The Flotilla strike was an attack on solidarity itself.”

Not the First Attack
Friday’s attack “wouldn’t be the first time Israel attacked a flotilla carrying humanitarian aid,” Codepink said.",Humanitarian,0.8014241456985474
47,Israel,"“Fifteen years ago this month, Israel launched a raid on the Gaza Freedom Flotilla – killing ten people on board, including an American.",Military,0.7189875841140747
47,Katovich,"“Israel is sending a message to the world that if you try to interfere with their genocidal plan to starve the entire population in Gaza – you will be attacked,” Katovich added.",Political,0.9426811933517456
48,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition (FFC), which is campaigning to end Israel’s blockade of Gaza, told CNN activists were aboard its ship carrying humanitarian aid when the alleged attack happened just after midnight local time (6 p.m. ET Thursday).",Humanitarian,0.8698204159736633
48,FFC,"The Freedom Flotilla Coalition (FFC), which is campaigning to end Israel’s blockade of Gaza, told CNN activists were aboard its ship carrying humanitarian aid when the alleged attack happened just after midnight local time (6 p.m. ET Thursday).",Humanitarian,0.8698204159736633
48,The Armed Forces of Malta,The Armed Forces of Malta confirmed there was a fire on a ship that was later extinguished.,Military,0.9668056964874268
48,Malta,"“Volunteers from over 21 countries traveled to Malta to board the mission to Gaza, including prominent figures,” FFC said in a statement.",Humanitarian,0.8738669753074646
48,FFC,"“Volunteers from over 21 countries traveled to Malta to board the mission to Gaza, including prominent figures,” FFC said in a statement.",Humanitarian,0.8738669753074646
48,the Maritime Squadron of the Armed Forces of Malta,"When asked by CNN for comment, the Maritime Squadron of the Armed Forces of Malta said the vessel and the crew are secure, and that the ship remains outside territorial waters and is being monitored by authorities.",Security,0.955386519432068
48,Israel,"Gaza has been under Israeli military siege since the October 7, 2023, Hamas deadly attacks on Israel.",Military,0.8324438333511353
48,Israel,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Political,0.7297266721725464
48,Gaza,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Humanitarian,0.8445852994918823
48,Gaza,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Political,0.7297266721725464
48,the Occupied Palestinian Territories,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on X that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.7203889489173889
48,Gaza,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on X that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.7203889489173889
48,Israel,"The group pointed the finger of blame at Israel, without providing evidence.",Political,0.8781840205192566
48,An Israeli Air Force C-130 Hercules,"An Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta, according to flight-tracking website ADS-B Exchange.",Military,0.7442436218261719
48,Israel,"An Israeli Air Force C-130 Hercules was picked up leaving Israel early Thursday afternoon and flying to Malta, according to flight-tracking website ADS-B Exchange.",Military,0.7442436218261719
48,Trevor Ball,"Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.",Military,0.7316429615020752
48,US Army,"Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.",Military,0.7316429615020752
49,Israel,Israel Is Attacking Aid Ships to Gaza —,Military,0.9316037893295288
49,Israel,Israel Is Attacking Aid Ships to Gaza —,Political,0.9261490702629088
49,Gaza,Israel Is Attacking Aid Ships to Gaza —,Political,0.9261490702629088
49,Seraj Assi,"Again
By Seraj Assi

What does it say about the state of Israel and its backers that it can get away with repeated attacks on aid shipments to Palestinian civilians?",Political,0.9021971225738524
49,US Army,"(Trevor Ball, a former US Army senior explosive ordnance disposal team member, told CNN that the photos are consistent with two smaller blast munitions being used.)",Military,0.7733548283576965
49,the International Committee of the Red Cross,"On Friday, the International Committee of the Red Cross (ICRC) released a report warning that the humanitarian response in Gaza is “on the verge of total collapse.”",Humanitarian,0.8951141834259033
49,ICRC,"On Friday, the International Committee of the Red Cross (ICRC) released a report warning that the humanitarian response in Gaza is “on the verge of total collapse.”",Humanitarian,0.8951141834259033
49,Gaza,"On Friday, the International Committee of the Red Cross (ICRC) released a report warning that the humanitarian response in Gaza is “on the verge of total collapse.”",Humanitarian,0.8951141834259033
49,Gaza,"“On board are international human rights activists on a nonviolent humanitarian mission to challenge Israel’s illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid,” the group has said in a statement.",Humanitarian,0.9471468329429626
49,Thunberg,"Speaking to Reuters from Malta, Thunberg said the aid ship was “one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel’s illegal siege on Gaza,” where “for two months now, not a single bottle of water has entered Gaza, and it’s a systematic starvation of two million people.”",Humanitarian,0.8924410343170166
49,the United Nations Special Rapporteur,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on social media that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.8070424199104309
49,the Occupied Palestinian Territories,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on social media that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.8070424199104309
49,Gaza,"Francesca Albanese, the United Nations Special Rapporteur for the Occupied Palestinian Territories, said on social media that she “received a distressed call from the people of the Freedom Flotilla that is carrying essential food and medicine to the starving Gaza population.”",Humanitarian,0.8070424199104309
49,State Department,"Meanwhile, a State Department lawyer told the International Court of Justice this week that Israel “has no duty” to allow UN aid into Gaza, and that the United States fully backs Israel’s United Nations Relief and Works Agency ban.",Political,0.7644667625427246
49,the United States,"Meanwhile, a State Department lawyer told the International Court of Justice this week that Israel “has no duty” to allow UN aid into Gaza, and that the United States fully backs Israel’s United Nations Relief and Works Agency ban.",Political,0.7644667625427246
49,Gaza,The ships were carrying humanitarian supplies for Gaza and boarded with civilians acting in solidarity with besieged Palestinians.,Humanitarian,0.9914700388908386
49,Joe Biden,"Despite the global outrage sparked by the attack, then vice president Joe Biden then took the lead in defending Israel’s attack on the humanitarian aid convoy, describing the deadly raid as “legitimate,” applauding Israel’s right to besiege Palestinians in Gaza, and shifting the blame to the victims.",Political,0.9609643220901488
49,Israel,"Despite the global outrage sparked by the attack, then vice president Joe Biden then took the lead in defending Israel’s attack on the humanitarian aid convoy, describing the deadly raid as “legitimate,” applauding Israel’s right to besiege Palestinians in Gaza, and shifting the blame to the victims.",Political,0.9609643220901488
49,Israel,"Despite the global outrage sparked by the attack, then vice president Joe Biden then took the lead in defending Israel’s attack on the humanitarian aid convoy, describing the deadly raid as “legitimate,” applauding Israel’s right to besiege Palestinians in Gaza, and shifting the blame to the victims.",Political,0.9609643220901488
49,Gaza,"Despite the global outrage sparked by the attack, then vice president Joe Biden then took the lead in defending Israel’s attack on the humanitarian aid convoy, describing the deadly raid as “legitimate,” applauding Israel’s right to besiege Palestinians in Gaza, and shifting the blame to the victims.",Political,0.9609643220901488
50,The Freedom Flotilla Coalition,The Freedom Flotilla Coalition accused Israel of attacking its ship.,Political,0.7760929465293884
50,Israel,"Israel says it is an attempt to pressure the militant group to release hostages it took during the Oct. 7, 2023, attack that triggered the conflict.",Political,0.903173804283142
50,Israel,Israel's bombardment and ground operations have destroyed vast areas of the territory and left most of its population homeless.,Military,0.7742118835449219
50,Gaza,The incident comes as aid groups have warned that the humanitarian response in Gaza is on the verge of collapse.,Humanitarian,0.9566340446472168
50,The International Committee of the Red Cross,"The International Committee of the Red Cross said Friday it will not have access to food, medicine, and life-saving supplies needed for many of its Gaza programs if aid deliveries don't resume immediately.",Humanitarian,0.8978766798973083
50,Gaza,"The International Committee of the Red Cross said Friday it will not have access to food, medicine, and life-saving supplies needed for many of its Gaza programs if aid deliveries don't resume immediately.",Humanitarian,0.8978766798973083
50,Gaza,"""Without immediate action, Gaza will descend further into chaos that humanitarian efforts will not be able to mitigate.",Humanitarian,0.9112326502799988
51,Gaza,"A ship carrying humanitarian aid and activists for Gaza was bombed by drones in international waters off Malta early on Friday, its organisers said, alleging that Israel was to blame.",Humanitarian,0.9809085726737976
51,Thunberg,"Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Gaza, which is under blockade and bombardment by Israel.",Political,0.8739177584648132
51,Malta,"Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Gaza, which is under blockade and bombardment by Israel.",Political,0.8739177584648132
51,the Freedom Flotilla's,"Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Gaza, which is under blockade and bombardment by Israel.",Political,0.8739177584648132
51,the Freedom Flotilla's,"Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Gaza, which is under blockade and bombardment by Israel.",Humanitarian,0.7439433932304382
51,Gaza,"Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Gaza, which is under blockade and bombardment by Israel.",Political,0.8739177584648132
51,Conscience,"The NGO published video footage, filmed in darkness, showing a fire on one of its ships, the Conscience.",Humanitarian,0.8665735125541687
51,Gaza,"""I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel's illegal siege on Gaza,"" she said.",Humanitarian,0.9403745532035828
51,Gaza,"""I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel's illegal siege on Gaza,"" she said.",Humanitarian,0.9403745532035828
51,Hamas,"Hamas issued a statement about the incident off Malta, accusing Israel of ""piracy"" and ""state terrorism"".",Political,0.8824065327644348
52,Hamas,"Anti-Israel activists claim drones hit Hamas-linked ship near Malta
The passengers of the vessel, which was reportedly heading for Gaza, refused to be taken ashore after the alleged UAV attacks.",Political,0.9561833143234252
52,UAV,"Anti-Israel activists claim drones hit Hamas-linked ship near Malta
The passengers of the vessel, which was reportedly heading for Gaza, refused to be taken ashore after the alleged UAV attacks.",Political,0.9561833143234252
52,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, which includes anti-Israel and Islamic NGOs linked to Hamas, stated some four months ago that “in 2025, we are determined to take to the seas to break the siege of Gaza.”",Political,0.7342512607574463
52,Hamas,"The Freedom Flotilla Coalition, which includes anti-Israel and Islamic NGOs linked to Hamas, stated some four months ago that “in 2025, we are determined to take to the seas to break the siege of Gaza.”",Political,0.7342512607574463
